mdse_item_i, co_loc_i, p_sls_d, customer_paid_price, own_retl_a, sls_retl_a, base_price
5505987,1001,5/26/18,1.12,1.12,1.12,1.12
5505987,1001,5/28/18,1.06,1.12,1.12,1.12
5505987,1001,5/30/18,1.12,1.12,1.12,1.12
5505987,1001,5/31/18,1.12,1.12,1.12,1.12
5505987,1001,6/11/18,1.06,1.12,1.12,1.12
5505987,1001,6/12/18,1.12,1.12,1.12,1.12
5505987,1002,5/11/18,1.06,1.12,1.12,1.12
5505987,1002,5/11/18,1.12,1.12,1.12,1.12
5505987,1002,5/12/18,1.06,1.12,1.12,1.12
5505987,1002,5/14/18,1.12,1.12,1.12,1.12
5505987,1002,5/14/18,1.06,1.12,1.12,1.12
5505987,1002,5/15/18,1.06,1.12,1.12,1.12
5505987,1002,5/16/18,1.06,1.12,1.12,1.12
5505987,1002,5/17/18,1.12,1.12,1.12,1.12
5505987,1002,5/17/18,1.06,1.12,1.12,1.12
5505987,1002,5/19/18,1.06,1.12,1.12,1.12
5505987,1002,5/20/18,1.12,1.12,1.12,1.12
5505987,1002,5/20/18,1.12,1.12,1.12,1.12
5505987,1002,5/20/18,1.06,1.12,1.12,1.12
5505987,1002,5/20/18,1.06,1.12,1.12,1.12
5505987,1002,5/20/18,1.06,1.12,1.12,1.12
5505987,1002,5/20/18,1.06,1.12,1.12,1.12
5505987,1002,5/20/18,1.06,1.12,1.12,1.12
5505987,1002,5/21/18,1.06,1.12,1.12,1.12
5505987,1002,5/22/18,1.12,1.12,1.12,1.12
5505987,1002,5/22/18,1.06,1.12,1.12,1.12
5505987,1002,5/22/18,1.06,1.12,1.12,1.12
5505987,1002,5/23/18,1.07,1.12,1.12,1.12
5505987,1002,5/24/18,0.96,1.12,1.12,1.12
5505987,1002,5/24/18,0.96,1.12,1.12,1.12
5505987,1002,5/24/18,1.12,1.12,1.12,1.12
5505987,1002,5/24/18,1.06,1.12,1.12,1.12
5505987,1002,5/25/18,1.06,1.12,1.12,1.12
5505987,1002,5/25/18,1.06,1.12,1.12,1.12
5505987,1002,5/25/18,1.06,1.12,1.12,1.12
5505987,1002,5/26/18,1.12,1.12,1.12,1.12
5505987,1002,5/26/18,1.12,1.12,1.12,1.12
5505987,1002,5/26/18,1.12,1.12,1.12,1.12
5505987,1002,5/26/18,1.12,1.12,1.12,1.12
5505987,1002,5/27/18,1.06,1.12,1.12,1.12
5505987,1002,5/27/18,1.06,1.12,1.12,1.12
5505987,1002,5/27/18,1.12,1.12,1.12,1.12
5505987,1002,5/29/18,1.06,1.12,1.12,1.12
5505987,1002,6/2/18,1.06,1.12,1.12,1.12
5505987,1002,6/2/18,1.06,1.12,1.12,1.12
5505987,1002,6/2/18,1.12,1.12,1.12,1.12
5505987,1002,6/2/18,1.12,1.12,1.12,1.12
5505987,1002,6/3/18,1.12,1.12,1.12,1.12
5505987,1002,6/3/18,1.07,1.12,1.12,1.12
5505987,1002,6/5/18,1.12,1.12,1.12,1.12
5505987,1002,6/6/18,1.08,1.12,1.12,1.12
5505987,1002,6/7/18,1.12,1.12,1.12,1.12
5505987,1002,6/8/18,1.06,1.12,1.12,1.12
5505987,1002,6/9/18,1.07,1.12,1.12,1.12
5505987,1002,6/9/18,1.12,1.12,1.12,1.12
5505987,1002,6/11/18,1.12,1.12,1.12,1.12
5505987,1003,5/15/18,1.12,1.12,1.12,1.12
5505987,1003,5/15/18,1.12,1.12,1.12,1.12
5505987,1003,5/18/18,1.07,1.12,1.12,1.12
5505987,1003,5/18/18,0,1.12,1.12,1.12
5505987,1003,5/18/18,1.1,1.12,1.12,1.12
5505987,1003,5/18/18,-1.07,1.12,1.12,1.12
5505987,1003,5/19/18,1.12,1.12,1.12,1.12
5505987,1003,5/24/18,1.12,1.12,1.12,1.12
5505987,1003,5/24/18,1.12,1.12,1.12,1.12
5505987,1003,5/24/18,1.12,1.12,1.12,1.12
5505987,1003,5/24/18,1.12,1.12,1.12,1.12
5505987,1003,5/28/18,1.12,1.12,1.12,1.12
5505987,1003,5/29/18,1.12,1.12,1.12,1.12
5505987,1003,5/29/18,1.12,1.12,1.12,1.12
5505987,1003,6/1/18,1.12,1.12,1.12,1.12
5505987,1003,6/1/18,1.12,1.12,1.12,1.12
5505987,1003,6/3/18,1.12,1.12,1.12,1.12
5505987,1003,6/4/18,1.06,1.12,1.12,1.12
5505987,1003,6/5/18,1.12,1.12,1.12,1.12
5505987,1003,6/8/18,1.12,1.12,1.12,1.12
5505987,1003,6/9/18,1.12,1.12,1.12,1.12
5505987,1003,6/11/18,1.12,1.12,1.12,1.12
5505987,1003,6/12/18,1.06,1.12,1.12,1.12
5505987,1004,5/11/18,1.16,1.22,1.22,1.22
5505987,1004,5/11/18,1.22,1.22,1.22,1.22
5505987,1004,5/11/18,1.22,1.22,1.22,1.22
5505987,1004,5/12/18,1.16,1.22,1.22,1.22
5505987,1004,5/12/18,1.22,1.22,1.22,1.22
5505987,1004,5/15/18,1.04,1.22,1.22,1.22
5505987,1004,5/16/18,1.16,1.22,1.22,1.22
5505987,1004,5/17/18,1.22,1.22,1.22,1.22
5505987,1004,5/17/18,1.22,1.22,1.22,1.22
5505987,1004,5/19/18,1.16,1.22,1.22,1.22
5505987,1004,5/19/18,1.16,1.22,1.22,1.22
5505987,1004,5/20/18,1.16,1.22,1.22,1.22
5505987,1004,5/22/18,1.22,1.22,1.22,1.22
5505987,1004,5/25/18,1.16,1.22,1.22,1.22
5505987,1004,5/27/18,1.19,1.22,1.22,1.22
5505987,1004,5/28/18,1.22,1.22,1.22,1.22
5505987,1004,5/28/18,1.22,1.22,1.22,1.22
5505987,1004,5/28/18,1.16,1.22,1.22,1.22
5505987,1004,5/30/18,1.16,1.22,1.22,1.22
5505987,1004,5/30/18,1.16,1.22,1.22,1.22
5505987,1004,6/1/18,1.22,1.22,1.22,1.22
5505987,1004,6/1/18,1.22,1.22,1.22,1.22
5505987,1004,6/2/18,1.22,1.22,1.22,1.22
5505987,1004,6/3/18,1.16,1.22,1.22,1.22
5505987,1004,6/3/18,1.16,1.22,1.22,1.22
5505987,1004,6/4/18,1.22,1.22,1.22,1.22
5505987,1004,6/4/18,1.16,1.22,1.22,1.22
5505987,1004,6/6/18,1.22,1.22,1.22,1.22
5505987,1004,6/6/18,1.22,1.22,1.22,1.22
5505987,1004,6/9/18,1.22,1.22,1.22,1.22
5505987,1004,6/10/18,1.22,1.22,1.22,1.22
5505987,1005,5/11/18,1.12,1.12,1.12,1.12
5505987,1005,5/17/18,1.12,1.12,1.12,1.12
5505987,1005,5/17/18,1.12,1.12,1.12,1.12
5505987,1005,5/24/18,1.06,1.12,1.12,1.12
5505987,1005,5/26/18,1.12,1.12,1.12,1.12
5505987,1005,5/26/18,1.12,1.12,1.12,1.12
5505987,1005,5/30/18,1.12,1.12,1.12,1.12
5505987,1005,5/31/18,1.12,1.12,1.12,1.12
5505987,1005,6/1/18,1.12,1.12,1.12,1.12
5505987,1005,6/2/18,1.12,1.12,1.12,1.12
5505987,1005,6/3/18,1.12,1.12,1.12,1.12
5505987,1005,6/4/18,1.12,1.12,1.12,1.12
5505987,1005,6/6/18,1.06,1.12,1.12,1.12
5505987,1005,6/9/18,1.12,1.12,1.12,1.12
5505987,1005,6/12/18,1.12,1.12,1.12,1.12
5505987,1006,5/10/18,1.14,1.14,1.14,1.14
5505987,1006,5/10/18,1.14,1.14,1.14,1.14
5505987,1006,5/11/18,1.14,1.14,1.14,1.14
5505987,1006,5/12/18,1.14,1.14,1.14,1.14
5505987,1006,5/12/18,1.08,1.14,1.14,1.14
5505987,1006,5/12/18,1.14,1.14,1.14,1.14
5505987,1006,5/14/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/15/18,1.14,1.14,1.14,1.14
5505987,1006,5/17/18,1.14,1.14,1.14,1.14
5505987,1006,5/18/18,1.08,1.14,1.14,1.14
5505987,1006,5/18/18,1.14,1.14,1.14,1.14
5505987,1006,5/18/18,1.08,1.14,1.14,1.14
5505987,1006,5/21/18,1.14,1.14,1.14,1.14
5505987,1006,5/21/18,1.14,1.14,1.14,1.14
5505987,1006,5/22/18,1.08,1.14,1.14,1.14
5505987,1006,5/23/18,1.14,1.14,1.14,1.14
5505987,1006,5/23/18,1.14,1.14,1.14,1.14
5505987,1006,5/23/18,1.08,1.14,1.14,1.14
5505987,1006,5/25/18,1.14,1.14,1.14,1.14
5505987,1006,5/26/18,1.14,1.14,1.14,1.14
5505987,1006,5/26/18,1.14,1.14,1.14,1.14
5505987,1006,5/27/18,1.14,1.14,1.14,1.14
5505987,1006,5/27/18,1.14,1.14,1.14,1.14
5505987,1006,5/27/18,1.14,1.14,1.14,1.14
5505987,1006,6/12/18,1.14,1.14,1.14,1.14
5505987,1007,5/10/18,1.19,1.19,1.19,1.19
5505987,1007,5/10/18,1.13,1.19,1.19,1.19
5505987,1007,5/11/18,1.02,1.19,1.19,1.19
5505987,1007,5/11/18,1.19,1.19,1.19,1.19
5505987,1007,5/11/18,1.19,1.19,1.19,1.19
5505987,1007,5/12/18,1.02,1.19,1.19,1.19
5505987,1007,5/12/18,1.19,1.19,1.19,1.19
5505987,1007,5/12/18,1.19,1.19,1.19,1.19
5505987,1007,5/12/18,1.19,1.19,1.19,1.19
5505987,1007,5/12/18,1.19,1.19,1.19,1.19
5505987,1007,5/12/18,1.13,1.19,1.19,1.19
5505987,1007,5/13/18,1.19,1.19,1.19,1.19
5505987,1007,5/13/18,1.19,1.19,1.19,1.19
5505987,1007,5/13/18,1.13,1.19,1.19,1.19
5505987,1007,5/13/18,1.13,1.19,1.19,1.19
5505987,1007,5/13/18,1.13,1.19,1.19,1.19
5505987,1007,5/14/18,1.13,1.19,1.19,1.19
5505987,1007,5/14/18,1.14,1.19,1.19,1.19
5505987,1007,5/14/18,1.13,1.19,1.19,1.19
5505987,1007,5/15/18,1.19,1.19,1.19,1.19
5505987,1007,5/15/18,1.06,1.19,0,1.19
5505987,1007,5/15/18,1.19,1.19,1.19,1.19
5505987,1007,5/15/18,1.19,1.19,1.19,1.19
5505987,1007,5/15/18,1.18,1.19,1.19,1.19
5505987,1007,5/16/18,1.19,1.19,1.19,1.19
5505987,1007,5/18/18,1.19,1.19,1.19,1.19
5505987,1007,5/18/18,1.19,1.19,1.19,1.19
5505987,1007,5/19/18,1.19,1.19,1.19,1.19
5505987,1007,5/19/18,1.19,1.19,1.19,1.19
5505987,1007,5/20/18,1.19,1.19,1.19,1.19
5505987,1007,5/20/18,1.13,1.19,1.19,1.19
5505987,1007,5/20/18,1.13,1.19,1.19,1.19
5505987,1007,5/20/18,1.19,1.19,1.19,1.19
5505987,1007,5/21/18,1.19,1.19,1.19,1.19
5505987,1007,5/21/18,1.13,1.19,1.19,1.19
5505987,1007,5/22/18,1.19,1.19,1.19,1.19
5505987,1007,5/23/18,1.19,1.19,1.19,1.19
5505987,1007,5/23/18,1.13,1.19,1.19,1.19
5505987,1007,5/23/18,1.19,1.19,1.19,1.19
5505987,1007,5/24/18,1.19,1.19,1.19,1.19
5505987,1007,5/25/18,1.19,1.19,1.19,1.19
5505987,1007,5/25/18,1.19,1.19,1.19,1.19
5505987,1007,5/27/18,1.13,1.19,1.19,1.19
5505987,1007,5/27/18,1.19,1.19,1.19,1.19
5505987,1007,5/28/18,1.19,1.19,1.19,1.19
5505987,1007,5/30/18,1.19,1.19,1.19,1.19
5505987,1007,5/30/18,1.19,1.19,1.19,1.19
5505987,1007,5/30/18,1.13,1.19,1.19,1.19
5505987,1007,5/30/18,1.13,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,5/31/18,1.19,1.19,1.19,1.19
5505987,1007,6/1/18,1.19,1.19,1.19,1.19
5505987,1007,6/2/18,1.19,1.19,1.19,1.19
5505987,1007,6/2/18,1.19,1.19,1.19,1.19
5505987,1007,6/2/18,1.13,1.19,1.19,1.19
5505987,1007,6/2/18,1.19,1.19,1.19,1.19
5505987,1007,6/3/18,1.19,1.19,1.19,1.19
5505987,1007,6/3/18,1.19,1.19,1.19,1.19
5505987,1007,6/3/18,1.19,1.19,1.19,1.19
5505987,1007,6/3/18,1.13,1.19,1.19,1.19
5505987,1007,6/4/18,1.14,1.19,1.19,1.19
5505987,1007,6/7/18,1.19,1.19,1.19,1.19
5505987,1007,6/7/18,1.13,1.19,1.19,1.19
5505987,1007,6/7/18,1.13,1.19,1.19,1.19
5505987,1007,6/8/18,1.13,1.19,1.19,1.19
5505987,1007,6/8/18,1.13,1.19,1.19,1.19
5505987,1007,6/8/18,1.02,1.19,1.19,1.19
5505987,1007,6/9/18,1.02,1.19,1.19,1.19
5505987,1007,6/9/18,1.02,1.19,1.19,1.19
5505987,1007,6/9/18,1.02,1.19,1.19,1.19
5505987,1007,6/10/18,1.02,1.19,1.19,1.19
5505987,1007,6/10/18,1.02,1.19,1.19,1.19
5505987,1007,6/10/18,1.19,1.19,1.19,1.19
5505987,1007,6/10/18,1.02,1.19,1.19,1.19
5505987,1007,6/11/18,1.19,1.19,1.19,1.19
5505987,1007,6/11/18,1.19,1.19,1.19,1.19
5505987,1007,6/11/18,1.13,1.19,1.19,1.19
5505987,1007,6/12/18,1.13,1.19,1.19,1.19
5505987,1007,6/12/18,1.13,1.19,1.19,1.19
5505987,1007,6/12/18,1.13,1.19,1.19,1.19
5505987,1007,6/12/18,1.13,1.19,1.19,1.19
5505987,1007,6/12/18,1.19,1.19,1.19,1.19
5505987,1008,5/10/18,1.04,1.04,1.04,1.04
5505987,1008,5/11/18,1.04,1.04,1.04,1.04
5505987,1008,5/13/18,1.04,1.04,1.04,1.04
5505987,1008,5/22/18,0.99,1.04,1.04,1.04
5505987,1008,5/22/18,1.04,1.04,1.04,1.04
5505987,1008,5/29/18,1.04,1.04,1.04,1.04
5505987,1008,5/30/18,1.04,1.04,1.04,1.04
5505987,1008,5/30/18,1.04,1.04,1.04,1.04
5505987,1008,6/2/18,1.04,1.04,1.04,1.04
5505987,1008,6/3/18,1.04,1.04,1.04,1.04
5505987,1008,6/5/18,1.04,1.04,1.04,1.04
5505987,1008,6/5/18,1.04,1.04,1.04,1.04
5505987,1008,6/11/18,1.04,1.04,1.04,1.04
5505987,1009,5/11/18,1.12,1.12,1.12,1.12
5505987,1009,5/11/18,1.12,1.12,1.12,1.12
5505987,1009,5/12/18,1.06,1.12,1.12,1.12
5505987,1009,5/12/18,1.06,1.12,1.12,1.12
5505987,1009,5/12/18,0.96,1.12,1.12,1.12
5505987,1009,5/12/18,0.96,1.12,1.12,1.12
5505987,1009,5/12/18,1.06,1.12,1.12,1.12
5505987,1009,5/13/18,1.12,1.12,1.12,1.12
5505987,1009,5/14/18,1.12,1.12,1.12,1.12
5505987,1009,5/16/18,1.06,1.12,1.12,1.12
5505987,1009,5/16/18,1.06,1.12,1.12,1.12
5505987,1009,5/16/18,1.12,1.12,1.12,1.12
5505987,1009,5/16/18,1.12,1.12,1.12,1.12
5505987,1009,5/17/18,1.12,1.12,1.12,1.12
5505987,1009,5/17/18,1.12,1.12,1.12,1.12
5505987,1009,5/17/18,1.12,1.12,1.12,1.12
5505987,1009,5/19/18,1.06,1.12,1.12,1.12
5505987,1009,5/19/18,1.06,1.12,1.12,1.12
5505987,1009,5/19/18,1.06,1.12,1.12,1.12
5505987,1009,5/19/18,0.96,1.12,1.12,1.12
5505987,1009,5/19/18,1.06,1.12,1.12,1.12
5505987,1009,5/20/18,1.12,1.12,1.12,1.12
5505987,1009,5/20/18,1.06,1.12,1.12,1.12
5505987,1009,5/20/18,1.12,1.12,1.12,1.12
5505987,1009,5/21/18,1.06,1.12,1.12,1.12
5505987,1009,5/22/18,1.06,1.12,1.12,1.12
5505987,1009,5/23/18,1.06,1.12,1.12,1.12
5505987,1009,5/24/18,1.06,1.12,1.12,1.12
5505987,1009,5/24/18,1.06,1.12,1.12,1.12
5505987,1009,5/25/18,1.06,1.12,1.12,1.12
5505987,1009,5/28/18,1.06,1.12,1.12,1.12
5505987,1009,5/28/18,1.06,1.12,1.12,1.12
5505987,1009,5/29/18,1.12,1.12,1.12,1.12
5505987,1009,5/29/18,1.12,1.12,1.12,1.12
5505987,1009,6/1/18,1.07,1.12,1.12,1.12
5505987,1009,6/1/18,1.12,1.12,1.12,1.12
5505987,1009,6/2/18,1.12,1.12,1.12,1.12
5505987,1009,6/3/18,1.06,1.12,1.12,1.12
5505987,1009,6/3/18,0.96,1.12,1.12,1.12
5505987,1009,6/4/18,1.06,1.12,1.12,1.12
5505987,1009,6/5/18,1.06,1.12,1.12,1.12
5505987,1009,6/5/18,1.12,1.12,1.12,1.12
5505987,1009,6/5/18,1.06,1.12,1.12,1.12
5505987,1009,6/7/18,1.06,1.12,1.12,1.12
5505987,1009,6/8/18,1.06,1.12,1.12,1.12
5505987,1009,6/8/18,1.12,1.12,1.12,1.12
5505987,1009,6/9/18,1.12,1.12,1.12,1.12
5505987,1009,6/9/18,1.06,1.12,1.12,1.12
5505987,1009,6/10/18,1.06,1.12,1.12,1.12
5505987,1009,6/10/18,1.06,1.12,1.12,1.12
5505987,1009,6/11/18,1.12,1.12,1.12,1.12
5505987,1010,5/10/18,1.06,1.12,1.12,1.12
5505987,1010,5/11/18,1.12,1.12,1.12,1.12
5505987,1010,5/11/18,1.06,1.12,1.12,1.12
5505987,1010,5/11/18,1.12,1.12,1.12,1.12
5505987,1010,5/11/18,1.06,1.12,1.12,1.12
5505987,1010,5/12/18,1.12,1.12,1.12,1.12
5505987,1010,5/12/18,1.12,1.12,1.12,1.12
5505987,1010,5/12/18,1.12,1.12,1.12,1.12
5505987,1010,5/12/18,1.12,1.12,1.12,1.12
5505987,1010,5/12/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/13/18,1.06,1.12,1.12,1.12
5505987,1010,5/14/18,1.06,1.12,1.12,1.12
5505987,1010,5/16/18,1.12,1.12,1.12,1.12
5505987,1010,5/16/18,1.12,1.12,1.12,1.12
5505987,1010,5/16/18,1.06,1.12,1.12,1.12
5505987,1010,5/17/18,1.06,1.12,1.12,1.12
5505987,1010,5/18/18,1.12,1.12,1.12,1.12
5505987,1010,5/20/18,1.12,1.12,1.12,1.12
5505987,1010,5/20/18,1.12,1.12,1.12,1.12
5505987,1010,5/20/18,1.06,1.12,1.12,1.12
5505987,1010,5/20/18,1.06,1.12,1.12,1.12
5505987,1010,5/20/18,1.12,1.12,1.12,1.12
5505987,1010,5/22/18,1.06,1.12,1.12,1.12
5505987,1010,5/23/18,1.12,1.12,1.12,1.12
5505987,1010,5/23/18,1.09,1.12,1.12,1.12
5505987,1010,5/25/18,1.12,1.12,1.12,1.12
5505987,1010,5/25/18,1.12,1.12,1.12,1.12
5505987,1010,5/26/18,1.06,1.12,1.12,1.12
5505987,1010,5/30/18,1.06,1.12,1.12,1.12
5505987,1010,5/31/18,1.08,1.12,1.12,1.12
5505987,1010,5/31/18,1.12,1.12,1.12,1.12
5505987,1010,5/31/18,1.07,1.12,1.12,1.12
5505987,1010,6/1/18,1.12,1.12,1.12,1.12
5505987,1010,6/1/18,1.12,1.12,1.12,1.12
5505987,1010,6/2/18,1.06,1.12,1.12,1.12
5505987,1010,6/2/18,1.06,1.12,1.12,1.12
5505987,1010,6/2/18,1.06,1.12,1.12,1.12
5505987,1010,6/3/18,1.06,1.12,1.12,1.12
5505987,1010,6/5/18,1.06,1.12,1.12,1.12
5505987,1010,6/5/18,1.06,1.12,1.12,1.12
5505987,1010,6/6/18,1.06,1.12,1.12,1.12
5505987,1010,6/9/18,1.06,1.12,1.12,1.12
5505987,1010,6/10/18,1.12,1.12,1.12,1.12
5505987,1010,6/10/18,1.12,1.12,1.12,1.12
5505987,1010,6/11/18,1.12,1.12,1.12,1.12
5505987,1010,6/11/18,1.12,1.12,1.12,1.12
5505987,1010,6/11/18,1.06,1.12,1.12,1.12
5505987,1010,6/11/18,1.06,1.12,1.12,1.12
5505987,1010,6/11/18,1.06,1.12,1.12,1.12
5505987,1010,6/12/18,1.12,1.12,1.12,1.12
5505987,1010,6/12/18,1.12,1.12,1.12,1.12
5505987,1011,5/10/18,1.12,1.12,1.12,1.12
5505987,1011,5/12/18,1.12,1.12,1.12,1.12
5505987,1011,5/12/18,1.12,1.12,1.12,1.12
5505987,1011,5/12/18,1.12,1.12,1.12,1.12
5505987,1011,5/17/18,1.06,1.12,1.12,1.12
5505987,1011,5/23/18,1.12,1.12,1.12,1.12
5505987,1011,5/27/18,1.12,1.12,1.12,1.12
5505987,1011,5/29/18,-1.12,1.12,1.12,1.12
5505987,1012,5/11/18,1.16,1.22,1.22,1.22
5505987,1012,5/11/18,1.22,1.22,1.22,1.22
5505987,1012,5/12/18,1.22,1.22,1.22,1.22
5505987,1012,5/13/18,1.22,1.22,1.22,1.22
5505987,1012,5/13/18,1.22,1.22,1.22,1.22
5505987,1012,5/13/18,1.22,1.22,1.22,1.22
5505987,1012,5/13/18,1.22,1.22,1.22,1.22
5505987,1012,5/16/18,1.22,1.22,1.22,1.22
5505987,1012,5/17/18,1.16,1.22,1.22,1.22
5505987,1012,5/18/18,1.22,1.22,1.22,1.22
5505987,1012,5/20/18,1.22,1.22,1.22,1.22
5505987,1012,5/22/18,1.22,1.22,1.22,1.22
5505987,1012,5/22/18,1.22,1.22,1.22,1.22
5505987,1012,5/22/18,1.22,1.22,1.22,1.22
5505987,1012,5/25/18,1.16,1.22,1.22,1.22
5505987,1012,5/25/18,1.22,1.22,1.22,1.22
5505987,1012,5/25/18,1.16,1.22,1.22,1.22
5505987,1012,5/26/18,1.22,1.22,1.22,1.22
5505987,1012,6/1/18,1.22,1.22,1.22,1.22
5505987,1012,6/4/18,1.22,1.22,1.22,1.22
5505987,1012,6/4/18,1.22,1.22,1.22,1.22
5505987,1012,6/10/18,1.22,1.22,1.22,1.22
5505987,1012,6/11/18,1.22,1.22,1.22,1.22
5505987,1013,5/12/18,1.06,0,0,1.17
5505987,1013,5/15/18,1.11,1.17,1.17,1.17
5505987,1013,5/16/18,1.17,1.17,1.17,1.17
5505987,1013,5/16/18,1.17,1.17,1.17,1.17
5505987,1013,5/16/18,1.17,1.17,1.17,1.17
5505987,1013,5/16/18,1.17,1.17,1.17,1.17
5505987,1013,5/18/18,1.11,1.17,1.17,1.17
5505987,1013,5/19/18,1.11,1.17,1.17,1.17
5505987,1013,5/21/18,1.11,1.17,1.17,1.17
5505987,1013,5/21/18,1.11,1.17,1.17,1.17
5505987,1013,5/23/18,1.17,1.17,1.17,1.17
5505987,1013,5/23/18,1.17,1.17,1.17,1.17
5505987,1013,5/26/18,1.11,1.17,1.17,1.17
5505987,1013,5/26/18,1.11,1.17,1.17,1.17
5505987,1013,5/29/18,1.11,1.17,1.17,1.17
5505987,1013,5/31/18,1.17,1.17,1.17,1.17
5505987,1013,5/31/18,1.17,1.17,1.17,1.17
5505987,1013,5/31/18,1.17,1.17,1.17,1.17
5505987,1013,6/1/18,1.17,1.17,1.17,1.17
5505987,1013,6/1/18,1.17,1.17,1.17,1.17
5505987,1013,6/1/18,1.11,1.17,1.17,1.17
5505987,1013,6/2/18,1.17,1.17,1.17,1.17
5505987,1013,6/3/18,1.17,1.17,1.17,1.17
5505987,1013,6/3/18,1.17,1.17,1.17,1.17
5505987,1013,6/3/18,1.17,1.17,1.17,1.17
5505987,1013,6/3/18,1.11,1.17,1.17,1.17
5505987,1013,6/4/18,1.17,1.17,1.17,1.17
5505987,1013,6/5/18,1.11,1.17,1.17,1.17
5505987,1013,6/6/18,1.17,1.17,1.17,1.17
5505987,1013,6/7/18,1.11,1.17,1.17,1.17
5505987,1013,6/7/18,1.17,1.17,1.17,1.17
5505987,1013,6/7/18,1.11,1.17,1.17,1.17
5505987,1013,6/7/18,1.11,1.17,1.17,1.17
5505987,1013,6/8/18,1.17,1.17,1.17,1.17
5505987,1013,6/8/18,1.17,1.17,1.17,1.17
5505987,1013,6/10/18,1.11,1.17,1.17,1.17
5505987,1013,6/11/18,1.17,1.17,1.17,1.17
5505987,1014,5/12/18,1.06,1.12,1.12,1.12
5505987,1014,5/12/18,1.12,1.12,1.12,1.12
5505987,1014,5/13/18,1.12,1.12,1.12,1.12
5505987,1014,5/13/18,1.12,1.12,1.12,1.12
5505987,1014,5/15/18,1.12,1.12,1.12,1.12
5505987,1014,5/20/18,1.12,1.12,1.12,1.12
5505987,1014,5/22/18,1.06,1.12,1.12,1.12
5505987,1014,5/24/18,1.12,1.12,1.12,1.12
5505987,1014,5/24/18,1.12,1.12,1.12,1.12
5505987,1014,5/24/18,1.06,1.12,1.12,1.12
5505987,1014,5/28/18,1.12,1.12,1.12,1.12
5505987,1014,5/29/18,1.06,1.12,1.12,1.12
5505987,1014,5/29/18,1.12,1.12,1.12,1.12
5505987,1014,6/8/18,1.12,1.12,1.12,1.12
5505987,1014,6/8/18,1.12,1.12,1.12,1.12
5505987,1014,6/8/18,1.12,1.12,1.12,1.12
5505987,1014,6/8/18,1.12,1.12,1.12,1.12
5505987,1014,6/8/18,1.12,1.12,1.12,1.12
5505987,1014,6/11/18,1.06,1.12,1.12,1.12
5505987,1014,6/12/18,1.12,1.12,1.12,1.12
5505987,1015,5/11/18,1.12,1.12,1.12,1.12
5505987,1015,5/13/18,1.06,1.12,1.12,1.12
5505987,1015,5/14/18,1.06,1.12,1.12,1.12
5505987,1015,5/20/18,1.06,1.12,1.12,1.12
5505987,1015,5/24/18,1.06,1.12,1.12,1.12
5505987,1015,5/25/18,1.12,1.12,1.12,1.12
5505987,1015,6/7/18,1.12,1.12,1.12,1.12
5505987,1015,6/7/18,1.12,1.12,1.12,1.12
5505987,1015,6/8/18,1.12,1.12,1.12,1.12
5505987,1015,6/8/18,1.06,1.12,1.12,1.12
5505987,1015,6/8/18,1.06,1.12,1.12,1.12
5505987,1015,6/10/18,1.12,1.12,1.12,1.12
5505987,1016,5/12/18,1.12,1.12,1.12,1.12
5505987,1016,5/19/18,1.12,1.12,1.12,1.12
5505987,1016,5/26/18,1.12,1.12,1.12,1.12
5505987,1016,5/26/18,1.12,1.12,1.12,1.12
5505987,1016,5/27/18,1.12,1.12,1.12,1.12
5505987,1016,5/27/18,1.12,1.12,1.12,1.12
5505987,1016,5/27/18,1.12,1.12,1.12,1.12
5505987,1016,5/31/18,1.12,1.12,1.12,1.12
5505987,1016,5/31/18,1.06,1.12,1.12,1.12
5505987,1016,6/5/18,1.12,1.12,1.12,1.12
5505987,1016,6/8/18,1.12,1.12,1.12,1.12
5505987,1018,5/11/18,1.06,1.12,1.12,1.12
5505987,1018,5/14/18,1.12,1.12,1.12,1.12
